,IP,Date,Time,Time_zone,Request_method,Path,Protocol,Response_code,Response_size,Referrer,User_Agent,dotfile_access,bad_user_agent,no_referrer,suspicious_path,is_bot,ua_browser,ua_os,ua_is_mobile,ua_is_pc
3264,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.testing,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3265,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.environment,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3266,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.vault,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3267,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.gcp,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3268,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.git/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3269,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.google,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3270,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.kube/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3271,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3272,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.github,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3273,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.internal,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3274,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.vscode/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3275,31.220.96.115,12/May/2025,10:46:50,0000,GET,/admin/api/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3276,31.220.96.115,12/May/2025,10:46:50,0000,GET,/addons/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3277,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.jenkins,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3278,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.heroku,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3279,31.220.96.115,12/May/2025,10:46:50,0000,GET,/admin/config/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3280,31.220.96.115,12/May/2025,10:46:50,0000,GET,/api/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3281,31.220.96.115,12/May/2025,10:46:50,0000,GET,/api/v2/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3282,31.220.96.115,12/May/2025,10:46:50,0000,GET,/app/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3283,31.220.96.115,12/May/2025,10:46:50,0000,GET,/angular/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3284,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.k8s,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3285,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.ibm,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3286,31.220.96.115,12/May/2025,10:46:50,0000,GET,/apps/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3287,31.220.96.115,12/May/2025,10:46:50,0000,GET,/common/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3288,31.220.96.115,12/May/2025,10:46:50,0000,GET,/app/config/env/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3289,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.linode,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3290,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.live,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3291,31.220.96.115,12/May/2025,10:46:50,0000,GET,/back-office/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3292,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.local.php,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3293,31.220.96.115,12/May/2025,10:46:50,0000,GET,/auth/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3294,31.220.96.115,12/May/2025,10:46:50,0000,GET,/component/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3295,31.220.96.115,12/May/2025,10:46:50,0000,GET,/config/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3296,31.220.96.115,12/May/2025,10:46:50,0000,GET,/config/production/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3297,31.220.96.115,12/May/2025,10:46:50,0000,GET,/config/staging/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3298,31.220.96.115,12/May/2025,10:46:50,0000,GET,/backoffice/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3299,31.220.96.115,12/May/2025,10:46:50,0000,GET,/config/test/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3300,31.220.96.115,12/May/2025,10:46:50,0000,GET,/beta/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3301,31.220.96.115,12/May/2025,10:46:50,0000,GET,/checkout/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3302,31.220.96.115,12/May/2025,10:46:50,0000,GET,/credentials/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3303,31.220.96.115,12/May/2025,10:46:50,0000,GET,/cache/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3304,31.220.96.115,12/May/2025,10:46:50,0000,GET,/config.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
3305,31.220.96.115,12/May/2025,10:46:50,0000,GET,/dashboard/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3306,31.220.96.115,12/May/2025,10:46:50,0000,GET,/core/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3307,31.220.96.115,12/May/2025,10:46:50,0000,GET,/build/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3308,31.220.96.115,12/May/2025,10:46:50,0000,GET,/developer/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3309,31.220.96.115,12/May/2025,10:46:50,0000,GET,/dependencies/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3310,31.220.96.115,12/May/2025,10:46:50,0000,GET,/dist/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3311,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.php,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3312,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.oracle,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3313,31.220.96.115,12/May/2025,10:46:50,0000,GET,/django/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3314,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.pre-production,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3315,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.netlify,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3316,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.preview,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3317,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.preprod,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3318,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.orig,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3319,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.rc,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3320,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.pre-prod,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3321,31.220.96.115,12/May/2025,10:46:50,0000,GET,/env/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3322,31.220.96.115,12/May/2025,10:46:50,0000,GET,/docker/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3323,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.qa,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3324,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.test,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3325,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.staging,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3326,31.220.96.115,12/May/2025,10:46:50,0000,GET,/front-end/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3327,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.sample.php,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3328,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.sandbox,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3329,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.svr,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3330,31.220.96.115,12/May/2025,10:46:50,0000,GET,/helm/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3331,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.vercel,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3332,31.220.96.115,12/May/2025,10:46:50,0000,GET,/images/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3333,31.220.96.115,12/May/2025,10:46:50,0000,GET,/include/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3334,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.production.local,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3335,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.stage,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3336,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.uat,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3337,31.220.96.115,12/May/2025,10:46:50,0000,GET,/infra/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3338,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.template,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3339,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.envs,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3340,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.sample,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3341,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.save,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3342,31.220.96.115,12/May/2025,10:46:50,0000,GET,/internal/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3343,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.secrets,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3344,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env~,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3345,31.220.96.115,12/May/2025,10:46:50,0000,GET,/kyc/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3346,31.220.96.115,12/May/2025,10:46:50,0000,GET,/kubernetes/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3347,31.220.96.115,12/May/2025,10:46:50,0000,GET,/kafka/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3348,31.220.96.115,12/May/2025,10:46:50,0000,GET,/addon/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3349,31.220.96.115,12/May/2025,10:46:50,0000,GET,/api/v1/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3350,31.220.96.115,12/May/2025,10:46:50,0000,GET,/js/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3351,31.220.96.115,12/May/2025,10:46:50,0000,GET,/keys/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3352,31.220.96.115,12/May/2025,10:46:50,0000,GET,/accounts/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3353,31.220.96.115,12/May/2025,10:46:50,0000,GET,/k8s/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3354,31.220.96.115,12/May/2025,10:46:50,0000,GET,/app.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
